"ID","EID","SF","LACT","Event","AGE","Date","Remark","Protocols","Technician"
2001703,"-               ",2,0,"GOHOME     ",188,2025-01-04,"                ",NA,NA
2001873,"-               ",2,0,"GOHOME     ",173,2025-01-04,"                ",NA,NA
2001875,"-               ",2,0,"GOHOME     ",167,2025-01-04,"                ",NA,NA
2001876,"-               ",2,0,"GOHOME     ",167,2025-01-04,"                ",NA,NA
2001877,"-               ",2,0,"GOHOME     ",167,2025-01-04,"                ",NA,NA
2001878,"-               ",2,0,"GOHOME     ",167,2025-01-04,"                ",NA,NA
2001880,"-               ",2,0,"GOHOME     ",167,2025-01-04,"                ",NA,NA
2001882,"-               ",2,0,"GOHOME     ",167,2025-01-04,"                ",NA,NA
2001883,"-               ",2,0,"GOHOME     ",167,2025-01-04,"                ",NA,NA
2001884,"-               ",2,0,"GOHOME     ",166,2025-01-04,"                ",NA,NA
2001885,"-               ",2,0,"GOHOME     ",166,2025-01-04,"                ",NA,NA
2001886,"-               ",2,0,"GOHOME     ",166,2025-01-04,"                ",NA,NA
2001887,"-               ",2,0,"GOHOME     ",166,2025-01-04,"                ",NA,NA
2001888,"-               ",2,0,"GOHOME     ",166,2025-01-04,"                ",NA,NA
2001891,"-               ",2,0,"GOHOME     ",167,2025-01-04,"                ",NA,NA
2001892,"-               ",2,0,"GOHOME     ",166,2025-01-04,"                ",NA,NA
2001893,"-               ",2,0,"GOHOME     ",166,2025-01-04,"                ",NA,NA
2001894,"-               ",2,0,"GOHOME     ",166,2025-01-04,"                ",NA,NA
2001895,"-               ",2,0,"GOHOME     ",166,2025-01-04,"                ",NA,NA
2001896,"-               ",2,0,"GOHOME     ",166,2025-01-04,"                ",NA,NA
2001897,"-               ",2,0,"GOHOME     ",165,2025-01-04,"                ",NA,NA
2001898,"-               ",2,0,"GOHOME     ",165,2025-01-04,"                ",NA,NA
2001900,"-               ",2,0,"GOHOME     ",165,2025-01-04,"                ",NA,NA
2001901,"-               ",2,0,"GOHOME     ",165,2025-01-04,"                ",NA,NA
2001902,"-               ",2,0,"GOHOME     ",165,2025-01-04,"                ",NA,NA
2001903,"-               ",2,0,"GOHOME     ",164,2025-01-04,"                ",NA,NA
2001904,"-               ",2,0,"GOHOME     ",164,2025-01-04,"                ",NA,NA
2001905,"-               ",2,0,"GOHOME     ",164,2025-01-04,"                ",NA,NA
2001906,"-               ",2,0,"GOHOME     ",164,2025-01-04,"                ",NA,NA
2001908,"-               ",2,0,"GOHOME     ",164,2025-01-04,"                ",NA,NA
2001909,"-               ",2,0,"GOHOME     ",163,2025-01-04,"                ",NA,NA
2001910,"-               ",2,0,"GOHOME     ",163,2025-01-04,"                ",NA,NA
2001911,"-               ",2,0,"GOHOME     ",163,2025-01-04,"                ",NA,NA
2001913,"-               ",2,0,"GOHOME     ",163,2025-01-04,"                ",NA,NA
2001914,"-               ",2,0,"GOHOME     ",163,2025-01-04,"                ",NA,NA
2001915,"-               ",2,0,"GOHOME     ",163,2025-01-04,"                ",NA,NA
2001916,"-               ",2,0,"GOHOME     ",163,2025-01-04,"                ",NA,NA
2001917,"-               ",2,0,"GOHOME     ",163,2025-01-04,"                ",NA,NA
2001918,"-               ",2,0,"GOHOME     ",162,2025-01-04,"                ",NA,NA
2001919,"-               ",2,0,"GOHOME     ",162,2025-01-04,"                ",NA,NA
2001920,"-               ",2,0,"GOHOME     ",162,2025-01-04,"                ",NA,NA
2001921,"-               ",2,0,"GOHOME     ",162,2025-01-04,"                ",NA,NA
2001922,"-               ",2,0,"GOHOME     ",162,2025-01-04,"                ",NA,NA
2001923,"-               ",2,0,"GOHOME     ",162,2025-01-04,"                ",NA,NA
2001924,"-               ",2,0,"GOHOME     ",162,2025-01-04,"                ",NA,NA
2001925,"-               ",2,0,"GOHOME     ",160,2025-01-04,"                ",NA,NA
2001926,"-               ",2,0,"GOHOME     ",161,2025-01-04,"                ",NA,NA
2001927,"-               ",2,0,"GOHOME     ",161,2025-01-04,"                ",NA,NA
2001928,"-               ",2,0,"GOHOME     ",161,2025-01-04,"                ",NA,NA
2001929,"-               ",2,0,"GOHOME     ",161,2025-01-04,"                ",NA,NA
2001930,"-               ",2,0,"GOHOME     ",161,2025-01-04,"                ",NA,NA
2001931,"-               ",2,0,"GOHOME     ",161,2025-01-04,"                ",NA,NA
2001932,"-               ",2,0,"GOHOME     ",161,2025-01-04,"                ",NA,NA
2001933,"-               ",2,0,"GOHOME     ",161,2025-01-04,"                ",NA,NA
2001934,"-               ",2,0,"GOHOME     ",161,2025-01-04,"                ",NA,NA
2001935,"-               ",2,0,"GOHOME     ",161,2025-01-04,"                ",NA,NA
2001937,"-               ",2,0,"GOHOME     ",160,2025-01-04,"                ",NA,NA
2001938,"-               ",2,0,"GOHOME     ",160,2025-01-04,"                ",NA,NA
2001940,"-               ",2,0,"GOHOME     ",160,2025-01-04,"                ",NA,NA
2001942,"-               ",2,0,"GOHOME     ",160,2025-01-04,"                ",NA,NA
2001943,"-               ",2,0,"GOHOME     ",160,2025-01-04,"                ",NA,NA
2001944,"-               ",2,0,"GOHOME     ",160,2025-01-04,"                ",NA,NA
2001945,"-               ",2,0,"GOHOME     ",159,2025-01-04,"                ",NA,NA
2001946,"-               ",2,0,"GOHOME     ",159,2025-01-04,"                ",NA,NA
2001947,"-               ",2,0,"GOHOME     ",159,2025-01-04,"                ",NA,NA
2001948,"-               ",2,0,"GOHOME     ",159,2025-01-04,"                ",NA,NA
2001949,"-               ",2,0,"GOHOME     ",159,2025-01-04,"                ",NA,NA
2001950,"-               ",2,0,"GOHOME     ",159,2025-01-04,"                ",NA,NA
2001951,"-               ",2,0,"GOHOME     ",159,2025-01-04,"                ",NA,NA
2001952,"-               ",2,0,"GOHOME     ",159,2025-01-04,"                ",NA,NA
2001953,"-               ",2,0,"GOHOME     ",159,2025-01-04,"                ",NA,NA
2001954,"-               ",2,0,"GOHOME     ",159,2025-01-04,"                ",NA,NA
2001955,"-               ",2,0,"GOHOME     ",159,2025-01-04,"                ",NA,NA
2001956,"-               ",2,0,"GOHOME     ",159,2025-01-04,"                ",NA,NA
2001957,"-               ",2,0,"GOHOME     ",159,2025-01-04,"                ",NA,NA
2001958,"-               ",2,0,"GOHOME     ",159,2025-01-04,"                ",NA,NA
2001959,"-               ",2,0,"GOHOME     ",159,2025-01-04,"                ",NA,NA
2001960,"-               ",2,0,"GOHOME     ",158,2025-01-04,"                ",NA,NA
2001961,"-               ",2,0,"GOHOME     ",156,2025-01-04,"                ",NA,NA
2001962,"-               ",2,0,"GOHOME     ",156,2025-01-04,"                ",NA,NA
2001963,"-               ",2,0,"GOHOME     ",156,2025-01-04,"                ",NA,NA
2001964,"-               ",2,0,"GOHOME     ",156,2025-01-04,"                ",NA,NA
2001965,"-               ",2,0,"GOHOME     ",156,2025-01-04,"                ",NA,NA
2001966,"-               ",2,0,"GOHOME     ",156,2025-01-04,"                ",NA,NA
2001969,"-               ",2,0,"GOHOME     ",155,2025-01-04,"                ",NA,NA
2001971,"-               ",2,0,"GOHOME     ",155,2025-01-04,"                ",NA,NA
2001972,"-               ",2,0,"GOHOME     ",155,2025-01-04,"                ",NA,NA
2001973,"-               ",2,0,"GOHOME     ",155,2025-01-04,"                ",NA,NA
2001974,"-               ",2,0,"GOHOME     ",155,2025-01-04,"                ",NA,NA
2001975,"-               ",2,0,"GOHOME     ",155,2025-01-04,"                ",NA,NA
2001976,"-               ",2,0,"GOHOME     ",155,2025-01-04,"                ",NA,NA
2001977,"-               ",2,0,"GOHOME     ",155,2025-01-04,"                ",NA,NA
2001978,"-               ",2,0,"GOHOME     ",155,2025-01-04,"                ",NA,NA
2001979,"-               ",2,0,"GOHOME     ",155,2025-01-04,"                ",NA,NA
4005000,"-               ",4,0,"GOHOME     ",172,2025-01-07,"                ",NA,NA
4005001,"-               ",4,0,"GOHOME     ",172,2025-01-07,"                ",NA,NA
4005009,"-               ",4,0,"GOHOME     ",171,2025-01-07,"                ",NA,NA
4005010,"-               ",4,0,"GOHOME     ",171,2025-01-07,"                ",NA,NA
4005011,"-               ",4,0,"GOHOME     ",171,2025-01-07,"                ",NA,NA
4005012,"-               ",4,0,"GOHOME     ",171,2025-01-07,"                ",NA,NA
4005014,"-               ",4,0,"GOHOME     ",171,2025-01-07,"                ",NA,NA
4005015,"-               ",4,0,"GOHOME     ",171,2025-01-07,"                ",NA,NA
4005017,"-               ",4,0,"GOHOME     ",171,2025-01-07,"                ",NA,NA
4005018,"-               ",4,0,"GOHOME     ",170,2025-01-07,"                ",NA,NA
4005019,"-               ",4,0,"GOHOME     ",170,2025-01-07,"                ",NA,NA
4005021,"-               ",4,0,"GOHOME     ",170,2025-01-07,"                ",NA,NA
4005022,"-               ",4,0,"GOHOME     ",169,2025-01-07,"                ",NA,NA
4005024,"-               ",4,0,"GOHOME     ",169,2025-01-07,"                ",NA,NA
4005027,"-               ",4,0,"GOHOME     ",168,2025-01-07,"                ",NA,NA
4005028,"-               ",4,0,"GOHOME     ",168,2025-01-07,"                ",NA,NA
4005029,"-               ",4,0,"GOHOME     ",168,2025-01-07,"                ",NA,NA
4005032,"-               ",4,0,"GOHOME     ",167,2025-01-07,"                ",NA,NA
4005034,"-               ",4,0,"GOHOME     ",167,2025-01-07,"                ",NA,NA
4005035,"-               ",4,0,"GOHOME     ",167,2025-01-07,"                ",NA,NA
4005036,"-               ",4,0,"GOHOME     ",167,2025-01-07,"                ",NA,NA
4005037,"-               ",4,0,"GOHOME     ",167,2025-01-07,"                ",NA,NA
4005039,"-               ",4,0,"GOHOME     ",167,2025-01-07,"                ",NA,NA
4005040,"-               ",4,0,"GOHOME     ",167,2025-01-07,"                ",NA,NA
4005042,"-               ",4,0,"GOHOME     ",166,2025-01-07,"                ",NA,NA
4005043,"-               ",4,0,"GOHOME     ",166,2025-01-07,"                ",NA,NA
4005045,"-               ",4,0,"GOHOME     ",166,2025-01-07,"                ",NA,NA
5002696,"-               ",5,0,"GOHOME     ",161,2025-01-09,"                ",NA,NA
5002697,"-               ",5,0,"GOHOME     ",160,2025-01-09,"                ",NA,NA
5002698,"-               ",5,0,"GOHOME     ",160,2025-01-09,"                ",NA,NA
5002699,"-               ",5,0,"GOHOME     ",159,2025-01-09,"                ",NA,NA
5002700,"840003282015486",5,0,"GOHOME     ",158,2025-01-09,"                ",NA,NA
5002701,"-               ",5,0,"GOHOME     ",158,2025-01-09,"                ",NA,NA
5002702,"-               ",5,0,"GOHOME     ",156,2025-01-09,"                ",NA,NA
5002703,"-               ",5,0,"GOHOME     ",155,2025-01-09,"                ",NA,NA
6063033,"-               ",6,0,"GOHOME     ",160,2025-01-09,"                ",NA,NA
6063035,"-               ",6,0,"GOHOME     ",158,2025-01-09,"                ",NA,NA
6063036,"-               ",6,0,"GOHOME     ",158,2025-01-09,"                ",NA,NA
6063037,"-               ",6,0,"GOHOME     ",157,2025-01-09,"                ",NA,NA
6063038,"-               ",6,0,"GOHOME     ",157,2025-01-09,"                ",NA,NA
6063039,"-               ",6,0,"GOHOME     ",157,2025-01-09,"                ",NA,NA
6063040,"-               ",6,0,"GOHOME     ",157,2025-01-09,"                ",NA,NA
6063041,"-               ",6,0,"GOHOME     ",157,2025-01-09,"                ",NA,NA
6063042,"840003263409342",6,0,"GOHOME     ",156,2025-01-09,"                ",NA,NA
6063043,"840003263409343",6,0,"GOHOME     ",156,2025-01-09,"                ",NA,NA
6063044,"-               ",6,0,"GOHOME     ",156,2025-01-09,"                ",NA,NA
6063045,"-               ",6,0,"GOHOME     ",156,2025-01-09,"                ",NA,NA
6063046,"-               ",6,0,"GOHOME     ",155,2025-01-09,"                ",NA,NA
7008614,"-               ",7,0,"GOHOME     ",174,2025-01-01,"                ",NA,NA
7008616,"-               ",7,0,"GOHOME     ",171,2025-01-01,"                ",NA,NA
7008618,"-               ",7,0,"GOHOME     ",176,2025-01-09,"                ",NA,NA
7008619,"-               ",7,0,"GOHOME     ",174,2025-01-09,"                ",NA,NA
7008620,"-               ",7,0,"GOHOME     ",173,2025-01-09,"                ",NA,NA
7008621,"-               ",7,0,"GOHOME     ",173,2025-01-09,"                ",NA,NA
7008622,"-               ",7,0,"GOHOME     ",172,2025-01-09,"                ",NA,NA
7008623,"-               ",7,0,"GOHOME     ",172,2025-01-09,"                ",NA,NA
7008624,"-               ",7,0,"GOHOME     ",172,2025-01-09,"                ",NA,NA
7008625,"-               ",7,0,"GOHOME     ",171,2025-01-09,"                ",NA,NA
7008626,"-               ",7,0,"GOHOME     ",170,2025-01-09,"                ",NA,NA
7008627,"-               ",7,0,"GOHOME     ",166,2025-01-09,"                ",NA,NA
7008628,"-               ",7,0,"GOHOME     ",164,2025-01-09,"                ",NA,NA
7008630,"-               ",7,0,"GOHOME     ",163,2025-01-09,"                ",NA,NA
7008631,"-               ",7,0,"GOHOME     ",162,2025-01-09,"                ",NA,NA
7008633,"-               ",7,0,"GOHOME     ",161,2025-01-09,"                ",NA,NA
7008634,"-               ",7,0,"GOHOME     ",160,2025-01-09,"                ",NA,NA
7008635,"-               ",7,0,"GOHOME     ",158,2025-01-09,"                ",NA,NA
7008636,"-               ",7,0,"GOHOME     ",158,2025-01-09,"                ",NA,NA
7008637,"-               ",7,0,"GOHOME     ",158,2025-01-09,"                ",NA,NA
7008639,"-               ",7,0,"GOHOME     ",155,2025-01-09,"                ",NA,NA
7008640,"-               ",7,0,"GOHOME     ",155,2025-01-09,"                ",NA,NA
7008641,"-               ",7,0,"GOHOME     ",153,2025-01-09,"                ",NA,NA
7008642,"-               ",7,0,"GOHOME     ",152,2025-01-09,"                ",NA,NA
7008643,"-               ",7,0,"GOHOME     ",152,2025-01-09,"                ",NA,NA
7008644,"-               ",7,0,"GOHOME     ",152,2025-01-09,"                ",NA,NA
7008645,"-               ",7,0,"GOHOME     ",152,2025-01-09,"                ",NA,NA
8006057,"-               ",8,0,"GOHOME     ",311,2025-01-08,"                ",NA,NA
8006058,"-               ",8,0,"GOHOME     ",309,2025-01-08,"                ",NA,NA
8006059,"-               ",8,0,"GOHOME     ",307,2025-01-08,"                ",NA,NA
8006060,"-               ",8,0,"GOHOME     ",307,2025-01-08,"                ",NA,NA
8006061,"-               ",8,0,"GOHOME     ",303,2025-01-08,"                ",NA,NA
8006062,"-               ",8,0,"GOHOME     ",302,2025-01-08,"                ",NA,NA
8006063,"-               ",8,0,"GOHOME     ",295,2025-01-08,"                ",NA,NA
8006064,"-               ",8,0,"GOHOME     ",295,2025-01-08,"                ",NA,NA
8006065,"-               ",8,0,"GOHOME     ",291,2025-01-08,"                ",NA,NA
8006066,"-               ",8,0,"GOHOME     ",289,2025-01-08,"                ",NA,NA
8006068,"-               ",8,0,"GOHOME     ",289,2025-01-08,"                ",NA,NA
8006069,"-               ",8,0,"GOHOME     ",289,2025-01-08,"                ",NA,NA
8006070,"-               ",8,0,"GOHOME     ",287,2025-01-08,"                ",NA,NA
8006071,"-               ",8,0,"GOHOME     ",282,2025-01-08,"                ",NA,NA
8006072,"-               ",8,0,"GOHOME     ",262,2025-01-08,"                ",NA,NA
8006073,"-               ",8,0,"GOHOME     ",262,2025-01-08,"                ",NA,NA
8006074,"-               ",8,0,"GOHOME     ",260,2025-01-08,"                ",NA,NA
8006075,"-               ",8,0,"GOHOME     ",260,2025-01-08,"                ",NA,NA
8006076,"-               ",8,0,"GOHOME     ",258,2025-01-08,"                ",NA,NA
8006077,"-               ",8,0,"GOHOME     ",258,2025-01-08,"                ",NA,NA
8006078,"-               ",8,0,"GOHOME     ",242,2025-01-08,"                ",NA,NA
8006080,"-               ",8,0,"GOHOME     ",237,2025-01-08,"                ",NA,NA
8006081,"-               ",8,0,"GOHOME     ",236,2025-01-08,"                ",NA,NA
8006082,"-               ",8,0,"GOHOME     ",232,2025-01-08,"                ",NA,NA
8006084,"-               ",8,0,"GOHOME     ",229,2025-01-08,"                ",NA,NA
8006085,"-               ",8,0,"GOHOME     ",223,2025-01-08,"                ",NA,NA
8006086,"-               ",8,0,"GOHOME     ",222,2025-01-08,"                ",NA,NA
8006087,"-               ",8,0,"GOHOME     ",222,2025-01-08,"                ",NA,NA
8006088,"-               ",8,0,"GOHOME     ",222,2025-01-08,"                ",NA,NA
8006089,"-               ",8,0,"GOHOME     ",219,2025-01-08,"                ",NA,NA
8006090,"-               ",8,0,"GOHOME     ",219,2025-01-08,"                ",NA,NA
8006091,"-               ",8,0,"GOHOME     ",218,2025-01-08,"                ",NA,NA
8006092,"-               ",8,0,"GOHOME     ",216,2025-01-08,"                ",NA,NA
8006093,"-               ",8,0,"GOHOME     ",209,2025-01-08,"                ",NA,NA
8006094,"-               ",8,0,"GOHOME     ",206,2025-01-08,"                ",NA,NA
8006095,"-               ",8,0,"GOHOME     ",201,2025-01-08,"                ",NA,NA
8006098,"-               ",8,0,"GOHOME     ",197,2025-01-08,"                ",NA,NA
8006099,"-               ",8,0,"GOHOME     ",192,2025-01-08,"                ",NA,NA
8006100,"-               ",8,0,"GOHOME     ",191,2025-01-08,"                ",NA,NA
8006101,"-               ",8,0,"GOHOME     ",189,2025-01-08,"                ",NA,NA
8006103,"-               ",8,0,"GOHOME     ",181,2025-01-08,"                ",NA,NA
8006105,"-               ",8,0,"GOHOME     ",178,2025-01-08,"                ",NA,NA
8006106,"-               ",8,0,"GOHOME     ",178,2025-01-08,"                ",NA,NA
8006109,"-               ",8,0,"GOHOME     ",170,2025-01-08,"                ",NA,NA
8006110,"-               ",8,0,"GOHOME     ",170,2025-01-08,"                ",NA,NA
8006111,"-               ",8,0,"GOHOME     ",167,2025-01-08,"                ",NA,NA
8006114,"-               ",8,0,"GOHOME     ",160,2025-01-08,"                ",NA,NA
8006115,"-               ",8,0,"GOHOME     ",157,2025-01-08,"                ",NA,NA
9032888,"-               ",9,0,"GOHOME     ",165,2025-01-09,"                ",NA,NA
9032889,"-               ",9,0,"GOHOME     ",165,2025-01-09,"                ",NA,NA
9032909,"-               ",9,0,"GOHOME     ",161,2025-01-09,"                ",NA,NA
9032910,"-               ",9,0,"GOHOME     ",161,2025-01-09,"                ",NA,NA
9032911,"-               ",9,0,"GOHOME     ",161,2025-01-09,"                ",NA,NA
9032912,"-               ",9,0,"GOHOME     ",161,2025-01-09,"                ",NA,NA
9032913,"-               ",9,0,"GOHOME     ",161,2025-01-09,"                ",NA,NA
9032914,"-               ",9,0,"GOHOME     ",161,2025-01-09,"                ",NA,NA
9032915,"-               ",9,0,"GOHOME     ",161,2025-01-09,"                ",NA,NA
9032917,"-               ",9,0,"GOHOME     ",160,2025-01-09,"                ",NA,NA
9032918,"-               ",9,0,"GOHOME     ",160,2025-01-09,"                ",NA,NA
9032920,"-               ",9,0,"GOHOME     ",160,2025-01-09,"                ",NA,NA
9032921,"-               ",9,0,"GOHOME     ",160,2025-01-09,"                ",NA,NA
9032922,"-               ",9,0,"GOHOME     ",160,2025-01-09,"                ",NA,NA
9032923,"-               ",9,0,"GOHOME     ",160,2025-01-09,"                ",NA,NA
9032924,"-               ",9,0,"GOHOME     ",160,2025-01-09,"                ",NA,NA
9032925,"-               ",9,0,"GOHOME     ",160,2025-01-09,"                ",NA,NA
9032926,"-               ",9,0,"GOHOME     ",160,2025-01-09,"                ",NA,NA
9032927,"-               ",9,0,"GOHOME     ",159,2025-01-09,"                ",NA,NA
9032928,"-               ",9,0,"GOHOME     ",159,2025-01-09,"                ",NA,NA
9032929,"-               ",9,0,"GOHOME     ",159,2025-01-09,"                ",NA,NA
9032930,"-               ",9,0,"GOHOME     ",159,2025-01-09,"                ",NA,NA
9032931,"-               ",9,0,"GOHOME     ",159,2025-01-09,"                ",NA,NA
9032932,"-               ",9,0,"GOHOME     ",159,2025-01-09,"                ",NA,NA
9032933,"-               ",9,0,"GOHOME     ",158,2025-01-09,"                ",NA,NA
9032934,"-               ",9,0,"GOHOME     ",158,2025-01-09,"                ",NA,NA
9032935,"-               ",9,0,"GOHOME     ",158,2025-01-09,"                ",NA,NA
9032936,"-               ",9,0,"GOHOME     ",157,2025-01-09,"                ",NA,NA
9032937,"-               ",9,0,"GOHOME     ",157,2025-01-09,"                ",NA,NA
9032938,"-               ",9,0,"GOHOME     ",157,2025-01-09,"                ",NA,NA
9032939,"-               ",9,0,"GOHOME     ",156,2025-01-09,"                ",NA,NA
9032940,"-               ",9,0,"GOHOME     ",156,2025-01-09,"                ",NA,NA
9032941,"-               ",9,0,"GOHOME     ",155,2025-01-09,"                ",NA,NA
9032942,"-               ",9,0,"GOHOME     ",155,2025-01-09,"                ",NA,NA
9032943,"-               ",9,0,"GOHOME     ",155,2025-01-09,"                ",NA,NA
10000193,"-               ",10,0,"GOHOME     ",130,2025-01-06,"                ",NA,NA
10001192,"-               ",10,0,"GOHOME     ",158,2025-01-06,"                ",NA,NA
11006673,"-               ",11,0,"GOHOME     ",174,2025-01-09,"                ",NA,NA
11006727,"-               ",11,0,"GOHOME     ",161,2025-01-09,"                ",NA,NA
11006728,"-               ",11,0,"GOHOME     ",161,2025-01-09,"                ",NA,NA
11006730,"-               ",11,0,"GOHOME     ",160,2025-01-09,"                ",NA,NA
11006731,"-               ",11,0,"GOHOME     ",160,2025-01-09,"                ",NA,NA
11006733,"-               ",11,0,"GOHOME     ",159,2025-01-09,"                ",NA,NA
11006734,"-               ",11,0,"GOHOME     ",159,2025-01-09,"                ",NA,NA
11006735,"-               ",11,0,"GOHOME     ",159,2025-01-09,"                ",NA,NA
11006736,"-               ",11,0,"GOHOME     ",159,2025-01-09,"                ",NA,NA
11006737,"-               ",11,0,"GOHOME     ",159,2025-01-09,"                ",NA,NA
11006738,"-               ",11,0,"GOHOME     ",159,2025-01-09,"                ",NA,NA
11006739,"-               ",11,0,"GOHOME     ",159,2025-01-09,"                ",NA,NA
11006740,"-               ",11,0,"GOHOME     ",159,2025-01-09,"                ",NA,NA
11006741,"-               ",11,0,"GOHOME     ",158,2025-01-09,"                ",NA,NA
11006742,"-               ",11,0,"GOHOME     ",158,2025-01-09,"                ",NA,NA
11006743,"-               ",11,0,"GOHOME     ",158,2025-01-09,"                ",NA,NA
11006744,"-               ",11,0,"GOHOME     ",157,2025-01-09,"                ",NA,NA
11006745,"-               ",11,0,"GOHOME     ",157,2025-01-09,"                ",NA,NA
11006746,"-               ",11,0,"GOHOME     ",157,2025-01-09,"                ",NA,NA
11006747,"-               ",11,0,"GOHOME     ",157,2025-01-09,"                ",NA,NA
11006748,"-               ",11,0,"GOHOME     ",157,2025-01-09,"                ",NA,NA
11006749,"-               ",11,0,"GOHOME     ",157,2025-01-09,"                ",NA,NA
11006801,"-               ",11,0,"GOHOME     ",156,2025-01-09,"                ",NA,NA
11006802,"-               ",11,0,"GOHOME     ",156,2025-01-09,"                ",NA,NA
11006803,"-               ",11,0,"GOHOME     ",156,2025-01-09,"                ",NA,NA
11006804,"-               ",11,0,"GOHOME     ",155,2025-01-09,"                ",NA,NA
11006805,"-               ",11,0,"GOHOME     ",155,2025-01-09,"                ",NA,NA
11006806,"-               ",11,0,"GOHOME     ",155,2025-01-09,"                ",NA,NA
11006807,"-               ",11,0,"GOHOME     ",155,2025-01-09,"                ",NA,NA
11006808,"-               ",11,0,"GOHOME     ",155,2025-01-09,"                ",NA,NA
11006809,"-               ",11,0,"GOHOME     ",155,2025-01-09,"                ",NA,NA
11010444,"-               ",11,0,"GOHOME     ",161,2025-01-09,"                ",NA,NA
11010445,"-               ",11,0,"GOHOME     ",161,2025-01-09,"                ",NA,NA
11010446,"-               ",11,0,"GOHOME     ",161,2025-01-09,"                ",NA,NA
11010447,"-               ",11,0,"GOHOME     ",161,2025-01-09,"                ",NA,NA
11010448,"-               ",11,0,"GOHOME     ",161,2025-01-09,"                ",NA,NA
11010450,"-               ",11,0,"GOHOME     ",161,2025-01-09,"                ",NA,NA
11010451,"-               ",11,0,"GOHOME     ",160,2025-01-09,"                ",NA,NA
11010452,"-               ",11,0,"GOHOME     ",161,2025-01-09,"                ",NA,NA
11010453,"-               ",11,0,"GOHOME     ",161,2025-01-09,"                ",NA,NA
11010454,"-               ",11,0,"GOHOME     ",160,2025-01-09,"                ",NA,NA
11010455,"-               ",11,0,"GOHOME     ",160,2025-01-09,"                ",NA,NA
11010457,"-               ",11,0,"GOHOME     ",160,2025-01-09,"                ",NA,NA
11010458,"-               ",11,0,"GOHOME     ",160,2025-01-09,"                ",NA,NA
11010459,"-               ",11,0,"GOHOME     ",160,2025-01-09,"                ",NA,NA
11010470,"-               ",11,0,"GOHOME     ",158,2025-01-09,"                ",NA,NA
11010471,"-               ",11,0,"GOHOME     ",158,2025-01-09,"                ",NA,NA
11010472,"-               ",11,0,"GOHOME     ",158,2025-01-09,"                ",NA,NA
11010473,"-               ",11,0,"GOHOME     ",158,2025-01-09,"                ",NA,NA
11010474,"-               ",11,0,"GOHOME     ",158,2025-01-09,"                ",NA,NA
11010475,"-               ",11,0,"GOHOME     ",158,2025-01-09,"                ",NA,NA
11010476,"-               ",11,0,"GOHOME     ",157,2025-01-09,"                ",NA,NA
11010477,"-               ",11,0,"GOHOME     ",157,2025-01-09,"                ",NA,NA
11010478,"-               ",11,0,"GOHOME     ",157,2025-01-09,"                ",NA,NA
11010480,"-               ",11,0,"GOHOME     ",157,2025-01-09,"                ",NA,NA
11010481,"-               ",11,0,"GOHOME     ",157,2025-01-09,"                ",NA,NA
11010482,"-               ",11,0,"GOHOME     ",157,2025-01-09,"                ",NA,NA
11010483,"-               ",11,0,"GOHOME     ",156,2025-01-09,"                ",NA,NA
11010484,"840003288682911",11,0,"GOHOME     ",156,2025-01-09,"                ",NA,NA
11010485,"-               ",11,0,"GOHOME     ",156,2025-01-09,"                ",NA,NA
11010486,"-               ",11,0,"GOHOME     ",156,2025-01-09,"                ",NA,NA
11010487,"-               ",11,0,"GOHOME     ",156,2025-01-09,"                ",NA,NA
11010488,"-               ",11,0,"GOHOME     ",156,2025-01-09,"                ",NA,NA
11010489,"-               ",11,0,"GOHOME     ",156,2025-01-09,"                ",NA,NA
11010490,"-               ",11,0,"GOHOME     ",156,2025-01-09,"                ",NA,NA
11010491,"-               ",11,0,"GOHOME     ",156,2025-01-09,"                ",NA,NA
11010492,"-               ",11,0,"GOHOME     ",155,2025-01-09,"                ",NA,NA
11010493,"-               ",11,0,"GOHOME     ",155,2025-01-09,"                ",NA,NA
11010495,"-               ",11,0,"GOHOME     ",155,2025-01-09,"                ",NA,NA
11010561,"-               ",11,0,"GOHOME     ",159,2025-01-09,"                ",NA,NA
11010562,"-               ",11,0,"GOHOME     ",159,2025-01-09,"                ",NA,NA
11010563,"-               ",11,0,"GOHOME     ",159,2025-01-09,"                ",NA,NA
11010564,"-               ",11,0,"GOHOME     ",159,2025-01-09,"                ",NA,NA
11010565,"-               ",11,0,"GOHOME     ",158,2025-01-09,"                ",NA,NA
11010566,"-               ",11,0,"GOHOME     ",158,2025-01-09,"                ",NA,NA
11010567,"-               ",11,0,"GOHOME     ",158,2025-01-09,"                ",NA,NA
11010568,"-               ",11,0,"GOHOME     ",158,2025-01-09,"                ",NA,NA
11010569,"-               ",11,0,"GOHOME     ",158,2025-01-09,"                ",NA,NA
